student_id,response,right_answer,seed_id,grade,question
130,ans1: y=4/5*x-1,ans1: y = (4*x)/5-1/5,1115561966,0.0,Q. 4
130,"ans1: 2*t/(5*t^4-12*t^2)  ans2: [x=2, x=-2, x=0]  ans_test: false  ans_yn1: true ; ans3: 2  ans4: oo(0,0)  ans7: -1/8  ans9: y=-1/8*x+4  ans5: oo(0,4)  ans8: 1/8  ans10: y=1/8*x+4  ans6: oo(0,4)","ans1: (2*t)/(5*t^4-12*t^2)  ans2: [t = -2,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/8)  ans9: y = 4-x/8  ans5: oo(0,4)  ans8: 1/8  ans10: y = x/8+4  ans6: oo(0,4)",333889929,0.86,Q. 5
130,"ans1: 2*t/(5*t^4-8*t^3-9*t^2)  ans2: [t=3, t=-1, t=0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: 1/18  ans9: y=1/2*x+1  ans5: oo(0,1)  ans8: 1/18  ans10: y=1/18*x+9  ans6: oo(0,9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",1965818410,0.71,Q. 6
131,"ans1: 2*t/(3*t^2-6*t-4)  ans2: [t=4, t=-1, t=0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(2/5)  ans9: y=-(2/5*x)+16  ans5: oo(0,1)  ans8: 2/5  ans10: y=2/5*x+16  ans6: oo(0,16)","ans1: (2*t)/(3*t^2-6*t-4)  ans2: [t = 4,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/5)  ans9: y = 1-(2*x)/5  ans5: oo(0,1)  ans8: 2/5  ans10: y = (2*x)/5+16  ans6: oo(0,16)",779183848,0.71,Q. 5
131,"ans1: 2*t/(4*t^3-2*t)  ans2: [t=1, t=-1, t=0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1  ans9: y=x+4  ans5: oo(0,1)  ans8: 1  ans10: y=x+4  ans6: oo(0,1)","ans1: (2*t)/(4*t^3-2*t)  ans2: [t = -1,t = 1,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1  ans9: y = x+1  ans5: oo(0,1)  ans8: 1  ans10: y = x+1  ans6: oo(0,1)",1285082656,0.71,Q. 6
132,"ans1: x^2+y^2=4  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: -1","ans1: y^2+x^2 = 4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 0",531212504,0.6,Q. 1
132,"ans1: y=4*x^2-4*x+1  ans2: ""Point""  ans3: ""Parabola""  ans4: (-1,1)  ansa: -1  ansb: 0.5  ansc: 1","ans1: y = 4*x^2-4*x+1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: 4  ansb: -4  ansc: 1",1817214776,0.6,Q. 2
132,ans1: t/7  ans2: 4*t^2  ans3: 0  ans4: 7*sin(theta)^4,ans1: -(t/7)  ans2: 4*t^2  ans3: 0  ans4: 7*sin(theta)^4,111232769,0.75,Q. 3
132,"ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t=3,t=-1,t=0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: (0,0)  ans7: -1/2  ans9: 4-x/2  ans5: (0,4)  ans8: 1/18  ans10: x/18+9  ans6: (0,9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",78636198,0.71,Q. 5
132,"ans1: (2*t)/(3*t^2-1)  ans2: [t=1,t=-1,t=0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: (0,0)  ans7: -1  ans9: 4-x  ans5: (0,4)  ans8: 1  ans10: x+1  ans6: (0,1)","ans1: (2*t)/(3*t^2-1)  ans2: [t = -1,t = 1,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -1  ans9: y = 1-x  ans5: oo(0,1)  ans8: 1  ans10: y = x+1  ans6: oo(0,1)",1506754701,0.57,Q. 6
133,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: -0.5","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",173946901,0.8,Q. 1
133,"ans1: y=-3*x^2+4*x+5  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: -3  ansb: 1  ansc: 5","ans1: y = -(3*x^2)+4*x+5  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,1)  ansa: -3  ansb: 4  ansc: 5",1619262668,0.8,Q. 2
133,"ans1: 2*t/(4*t^3+9*t^2-8*t)  ans2: [t=1,t=-4,t=0]  ans_test: false  ans_yn1: true ; ans3: 0  ans4: oo(0,0)  ans7: 1/10  ans9: y=1/10*x+16  ans5: oo(0,16)  ans8: 2/5  ans10: y=2/5*(x)+1  ans6: oo(0,1)","ans1: (2*t)/(4*t^3+9*t^2-8*t)  ans2: [t = 1,t = -4,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/10  ans9: y = x/10+16  ans5: oo(0,16)  ans8: 2/5  ans10: y = (2*x)/5+1  ans6: oo(0,1)",1323635266,0.86,Q. 5
133,"ans1: 2*t/(5*t^4-12*t^2)  ans2: [t=2,t=-2,t=0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -1/8  ans9: y=4-1/8*(x)  ans5: oo(0,4)  ans8: 1/8  ans10: y=1/8*(x)+4  ans6: oo(0,0)","ans1: (2*t)/(5*t^4-12*t^2)  ans2: [t = -2,t = 2,t = 0]  ans_test: true  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/8)  ans9: y = 4-x/8  ans5: oo(0,4)  ans8: 1/8  ans10: y = x/8+4  ans6: oo(0,4)",908573091,0.57,Q. 6
134,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 1.5","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",263594258,0.8,Q. 1
134,"ans1: y=x^2-x  ans2: ""Point""  ans3: ""Parabola""  ans4: oo(-3,3)  ansa: -1.5  ansb: -1  ansc: -2","ans1: y = x^2-x  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,1)  ansa: 1  ansb: -1  ansc: 0",1529387174,0.6,Q. 2
134,ans1: -t/12  ans2: t^2  ans3: 2*cos(theta)^2  ans4: 0,ans1: t/6  ans2: 4*t^2  ans3: 2*cos(theta)^2  ans4: 0,1212551540,0.5,Q. 3
134,"ans1: (2*t)/(3*t^2-4*t-3)  ans2: [t=3,t=-1,t=0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/2)  ans9: y=-(x/2)+1  ans5: oo(0,1)  ans8: 1/2  ans10: y=x/2+9  ans6: oo(0,9)","ans1: (2*t)/(3*t^2-4*t-3)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/2  ans10: y = x/2+9  ans6: oo(0,9)",1798450702,0.86,Q. 5
134,"ans1: (2*t)/(4*t^3+3*t^2-12*t)  ans2: [t=3,t=-2,t=0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -2/15  ans9: y=-2*x/15+9  ans5: oo(0,9)  ans8: 1/5  ans10: y=x/5+4  ans6: oo(0,4)","ans1: (2*t)/(4*t^3+3*t^2-12*t)  ans2: [t = -3,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 2/15  ans9: y = (2*x)/15+9  ans5: oo(0,9)  ans8: 1/5  ans10: y = x/5+4  ans6: oo(0,4)",1233410900,0.57,Q. 6
135,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: -0.5","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",173946901,0.8,Q. 1
135,"ans1: y=4*x-4*x^2  ans2: ""Point""  ans3: ""Parabola""  ans4: oo(-4,4)  ansa: -4  ansb: -4  ansc: 4","ans1: y = 4*x-4*x^2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,1)  ansa: -4  ansb: 4  ansc: 0",726054923,0.8,Q. 2
135,ans1: y=10*x+9,ans1: y = 10*x+19,14798320,0.0,Q. 4
135,"ans1: (2*t)/(5*t^4-48*t^2)  ans2: [t=4,t=-4,t=0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -1/64  ans9: y=-x/64+16  ans5: oo(0,16)  ans8: 1/64  ans10: y=x/64+64  ans6: oo(0,16)","ans1: (2*t)/(5*t^4-48*t^2)  ans2: [t = -4,t = 4,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/64)  ans9: y = 16-x/64  ans5: oo(0,16)  ans8: 1/64  ans10: y = x/64+16  ans6: oo(0,16)",1984591608,0.71,Q. 5
135,"ans1: 2*t/(5*t^4-8*t^3-9*t^2)  ans2: 0  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -1/2  ans9: y=-x/2+1  ans5: oo(0,1)  ans8: 1/12  ans10: y=x/12+9  ans6: oo(0,9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",1965818410,0.57,Q. 6
136,"ans1: x^2+y^2=1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: -1","ans1: y^2+x^2 = 1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0",706038680,0.8,Q. 1
136,ans1: t/3  ans2: 3*t^2  ans3: cos(theta) ^3  ans4: 0,ans1: -(t/3)  ans2: 3*t^2  ans3: cos(theta)^3  ans4: 0,2043605886,0.75,Q. 3
136,"ans1: 2*t/(4*t^3-8*t)  ans2: [t=2, t=-2, t=0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/4  ans9: y=1/4*x+16  ans5: oo(0,4)  ans8: 1/4  ans10: oo(0,4)  ans6: oo(0,4)","ans1: (2*t)/(4*t^3-8*t)  ans2: [t = -2,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: 1/4  ans9: y = x/4+4  ans5: oo(0,4)  ans8: 1/4  ans10: y = x/4+4  ans6: oo(0,4)",1463988857,0.71,Q. 5
136,"ans1: 2*t/(5*t^4+4*t^3-6*t^2)  ans2: [t=0, t=-2, t=1]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/6)  ans9: y=-(1/6*x)+1  ans5: oo(0,4)  ans8: 2/3  ans10: y=2/3*x+1  ans6: oo(0,1)","ans1: (2*t)/(5*t^4+4*t^3-6*t^2)  ans2: [t = 1,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/6)  ans9: y = 4-x/6  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",1610636500,0.71,Q. 6
137,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0.5","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",7181174,0.8,Q. 1
137,"ans1: 5*(x^2)-3*x+1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(3, 3)  ansa: 3  ansb: 1  ansc: -1.5","ans1: y = 5*x^2-3*x+1  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: 5  ansb: -3  ansc: 1",635614780,0.4,Q. 2
137,ans1: -(t/2)  ans2: 4*(t^2)  ans3: 0  ans4: 6*sin(theta)^3,ans1: -(t/4)  ans2: t^2  ans3: 0  ans4: 6*sin(theta)^3,2018584510,0.5,Q. 3
137,ans1: y=8*(x)-21,ans1: y = 8*x-20,450446104,0.0,Q. 4
137,"ans1: (2*t)/((5*t^4)+(4*t^3)-(18*t^2))  ans2: [t=2, t=3, t=0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0, 0)  ans7: 1/18  ans9: y=1/18*x+16  ans5: oo(0, 16)  ans8: 1/20  ans10: y=1/20*x+40  ans6: (0, 4)","ans1: (2*t)/(5*t^4+4*t^3-18*t^2)  ans2: [t = -3,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(2/45)  ans9: y = 9-(2*x)/45  ans5: oo(0,9)  ans8: 1/10  ans10: y = x/10+4  ans6: oo(0,4)",1583232230,0.43,Q. 5
137,"ans1: (2*t)/((4*t^3)+(3*t^2)-(12))  ans2: [t=2, t=-3, t=0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0, 0)  ans7: 2/15  ans9: y=2/15*x+9  ans5: oo(0, 9)  ans8: 1/16  ans10: 1/16*x-4  ans6: oo(0, 4)","ans1: (2*t)/(4*t^3+3*t^2-12*t)  ans2: [t = -3,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 2/15  ans9: y = (2*x)/15+9  ans5: oo(0,9)  ans8: 1/5  ans10: y = x/5+4  ans6: oo(0,4)",1233410900,0.29,Q. 6
138,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0.5","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",263594258,0.8,Q. 1
138,"ans1: y=x^2+x-3  ans2: ""Point""  ans3: ""Parabola""  ans4: [-4, 4]  ansa: -2.5  ansb: -2.5  ansc: -3","ans1: y = x^2+x-3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: 1  ansb: 1  ansc: -3",567978722,0.6,Q. 2
138,"ans1: 2*t/(4*t^3+9*t^2-8*t)  ans2: (t=-4, t=1, t=0)  ans_test: false  ans_yn1: true  ans3: 2  ans4: (0, 0)  ans7: 1/10  ans9: y=x/10+4  ans5: (0, 4)  ans8: 2/5  ans10: 2*x/5+16  ans6: (0, 16)","ans1: (2*t)/(4*t^3+9*t^2-8*t)  ans2: [t = 1,t = -4,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 1/10  ans9: y = x/10+16  ans5: oo(0,16)  ans8: 2/5  ans10: y = (2*x)/5+1  ans6: oo(0,1)",1323635266,0.43,Q. 5
138,"ans1: 2*t/(3*t^2-2*t-2)  ans2: (t=2, t=-1, t=0)  ans_test: false  ans_yn1: true  ans3: 2  ans4: (0, 0)  ans7: -2/3  ans9: y=1-2*x/3  ans5: (0, 1)  ans8: 2/3  ans10: y=2*x/3+4  ans6: (0, 4)","ans1: (2*t)/(3*t^2-2*t-2)  ans2: [t = 2,t = -1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/3)  ans9: y = 1-(2*x)/3  ans5: oo(0,1)  ans8: 2/3  ans10: y = (2*x)/3+4  ans6: oo(0,4)",11050265,0.43,Q. 6
139,"ans1: x^2+y^2=1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 4","ans1: y^2+x^2 = 1  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: 0",988369858,0.8,Q. 1
139,"ans1: y=x^2+x+3  ans2: ""Point""  ans3: ""Parabola""  ans4: (-inf,inf)  ansa: -1.5  ansb: -2  ansc: -1","ans1: y = x^2+x+3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-1,1)  ansa: 1  ansb: 1  ansc: 3",642519043,0.6,Q. 2
139,ans1: t/5  ans2: 4*t^2  ans3: 0  ans4: 6*sin(theta)^3,ans1: -(t/5)  ans2: 4*t^2  ans3: 0  ans4: 6*sin(theta)^3,1924703512,0.75,Q. 3
139,"ans1: 2*t/(5*t^4-12*t^3-12*t^2)  ans2: [t=4, t=-1, t=0 ]  ans_test: false  ans_yn1: true  ans3: 1  ans4: (0,0)  ans7: 2/5  ans9: y=2*x/5+16  ans5: (0,16)  ans8: 1/40  ans10: y=x/40+16  ans6: (0,16)","ans1: (2*t)/(5*t^4-12*t^3-12*t^2)  ans2: [t = 4,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/5)  ans9: y = 1-(2*x)/5  ans5: oo(0,1)  ans8: 1/40  ans10: y = x/40+16  ans6: oo(0,16)",1099397735,0.71,Q. 5
139,"ans1: 2*t/(5*t^4-12*t^2)  ans2: [t=2, t=-2, t=0 ]  ans_test: false  ans_yn1: true  ans3: 1  ans4: (0,0)  ans7: -1/9  ans9: y=-x/9+4  ans5: (0,4)  ans8: 1/9  ans10: y=x/9+4  ans6: (0,4)","ans1: (2*t)/(5*t^4-12*t^2)  ans2: [t = -2,t = 2,t = 0]  ans_test: true  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/8)  ans9: y = 4-x/8  ans5: oo(0,4)  ans8: 1/8  ans10: y = x/8+4  ans6: oo(0,4)",908573091,0.14,Q. 6
140,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 2","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",173946901,0.8,Q. 1
140,"ans1: y=9*x^2-9*x-2  ans2: ""Point""  ans3: ""Parabola""  ans4: (-inf,inf) ;","ans1: y = 3*x^2-3*x-2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: 3  ansb: -3  ansc: -2",2015376735,0.4,Q. 2
140,"ans1: (2*t)/(5*t^4-2-12*t^3-12*t^2)  ans2: (t=0,t=-1,t=4)  ans_test: false  ans_yn1: true  ans3: 1  ans4: (0,0)  ans7: -2/5  ans9: y=-2*x/5+16  ans5: (0,16)  ans8: 1/40  ans10: y=x/40+16  ans6: (0,16)","ans1: (2*t)/(5*t^4-12*t^3-12*t^2)  ans2: [t = 4,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/5)  ans9: y = 1-(2*x)/5  ans5: oo(0,1)  ans8: 1/40  ans10: y = x/40+16  ans6: oo(0,16)",1099397735,0.43,Q. 5
140,"ans1: 2*t/(3*t^2-2*t-2)  ans2: (t=0,t=-1,t=2)  ans_test: false  ans_yn1: true  ans3: 0  ans4: (0,0)  ans7: 3  ans9: y=3*x-1  ans5: (0,1)  ans8: 6  ans10: y=6*x+2  ans6: (0,2)","ans1: (2*t)/(3*t^2-2*t-2)  ans2: [t = 2,t = -1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/3)  ans9: y = 1-(2*x)/3  ans5: oo(0,1)  ans8: 2/3  ans10: y = (2*x)/3+4  ans6: oo(0,4)",11050265,0.14,Q. 6
141,"ans1: y=4*x^2-3*x-2  ans2: ""Point""  ans3: ""Parabola""  ans4: (-3, 3)   ansa: -1.5  ansb: -1.5  ansc: -3","ans1: y = 4*x^2-3*x-2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-3,3)  ansa: 4  ansb: -3  ansc: -2",617707661,0.6,Q. 2
141,ans1: t/3  ans2: 0  ans3: 2*cos(theta)   ans4: 0,ans1: -t  ans2: 3*t^2  ans3: 2*cos(theta)^3  ans4: 0,1048191628,0.25,Q. 3
141,ans1: y=8/3*x-20/3,ans1: y = (32*x)/3-140/3,956192757,0.0,Q. 4
141,"ans1: 2*t/(5*t^4-12*t^2)   ans2: [t=0,t=1]   ans_test: false  ans_yn1: true  ans3: 2  ans4: (0, 0)   ans7: -1/8  ans9: y=2-x/8  ans5: (0, 2)   ans8: 1/8  ans10: y=x/8+4  ans6: (0, 4)","ans1: (2*t)/(5*t^4-12*t^2)  ans2: [t = -2,t = 2,t = 0]  ans_test: false  ans_yn1: true  ans3: 2  ans4: oo(0,0)  ans7: -(1/8)  ans9: y = 4-x/8  ans5: oo(0,4)  ans8: 1/8  ans10: y = x/8+4  ans6: oo(0,4)",333889929,0.57,Q. 5
141,"ans1: 2*t/(5*t^4-8*t^3-9*t^2)   ans2: (t=0, t=-3,t=1)   ans_test: false  ans_yn1: true  ans3: 2  ans4: (0, 0)   ans7: -1/2  ans9: y=1+x/2  ans5: (0, 1)   ans8: 1/18  ans10: y=x/18+9  ans6: (0, 9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",1965818410,0.43,Q. 6
142,"ans1: x^2+y^2=9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 2","ans1: y^2+x^2 = 9  ans2: ""Point""  ans3: ""Circle""  ansa: 3  ansb: 0",263594258,0.8,Q. 1
142,"ans1: 2*t/(5*t^4-8*t^3-9*t^2)  ans2: [t=3, t=-1, t=0]  ans_test: false  ans_yn1: true ; ans3: 1  ans4: oo(0,0)  ans7: -(1/4)  ans9: y=-(1/4*x)+4  ans5: oo(0,1)  ans8: 1/18  ans10: y=(1/18*x)+4  ans6: oo(0,9)","ans1: (2*t)/(5*t^4-8*t^3-9*t^2)  ans2: [t = 3,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 1-x/2  ans5: oo(0,1)  ans8: 1/18  ans10: y = x/18+9  ans6: oo(0,9)",78636198,0.71,Q. 5
142,"ans1: 2*t/(5*t^4+4*t^3-6*t^2)  ans2: [t=1, t=-2, t=0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/6)  ans9: y=-(1/6*x)+1  ans5: oo(0,4)  ans8: 2/3  ans10: y=(2/3*x)+1  ans6: oo(0,1)","ans1: (2*t)/(5*t^4+4*t^3-6*t^2)  ans2: [t = 1,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(1/6)  ans9: y = 4-x/6  ans5: oo(0,4)  ans8: 2/3  ans10: y = (2*x)/3+1  ans6: oo(0,1)",1610636500,0.86,Q. 6
143,"ans1: x^2+y^2=4  ans2: ""Point""  ans3: ""Circle""  ansa: 1  ansb: -2","ans1: y^2+x^2 = 4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 0",1899506209,0.6,Q. 1
143,"ans1: 5*x^2-4*x+3  ans2: ""Point""  ans3: ""Parabola""  ans4: (-4,4)  ansa: -4  ansb: -4  ansc: 4","ans1: y = 5*x^2-4*x+3  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: 5  ansb: -4  ansc: 3",138100262,0.4,Q. 2
143,"ans1: (2*t)/(3*t^2-6*t-4)  ans_test: false  ans_yn1: true ; ans3: 1  ans4: (0,0)  ans7: -1/2  ans9: y=1-x/2  ans5: (0,2)  ans8: 4/5  ans10: y=4/5*x+16  ans6: (0,16)","ans1: (2*t)/(3*t^2-6*t-4)  ans2: [t = 4,t = -1,t = 0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(2/5)  ans9: y = 1-(2*x)/5  ans5: oo(0,1)  ans8: 2/5  ans10: y = (2*x)/5+16  ans6: oo(0,16)",636043016,0.29,Q. 5
143,"ans1: (2*t)/(4*t^3-3*t^2-4*t)  ans_test: false  ans_yn1: true  ans3: 1  ans4: (0,0)  ans7: 2/3  ans9: y=2/3*x+1  ans5: (0,1)  ans8: 1/3  ans10: y=1/3*x+4  ans6: (0,4)","ans1: (2*t)/(4*t^3-3*t^2-4*t)  ans2: [t = 2,t = -1,t = 0]  ans_test: true  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: 2/3  ans9: y = (2*x)/3+1  ans5: oo(0,1)  ans8: 1/3  ans10: y = x/3+4  ans6: oo(0,4)",2097426180,0.57,Q. 6
144,"ans1: x^2+y^2=16  ans2: ""Point""  ans3: ""Circle""  ansa: 4  ansb: -1","ans1: y^2+x^2 = 16  ans2: ""Point""  ans3: ""Circle""  ansa: 4  ansb: 0",492377647,0.8,Q. 1
144,"ans1: y=4*x^2+3*x+2  ans2: ""Point""  ans3: ""Parabola""  ans4: oo(-4,4)  ansa: -2.5  ansb: -2.5  ansc: -2.5","ans1: y = 4*x^2+3*x+2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-2,2)  ansa: 4  ansb: 3  ansc: 2",230034634,0.6,Q. 2
144,ans1: t/-4  ans2: 3*t^2  ans3: 0  ans4: 3*sin(theta)^3,ans1: t/4  ans2: 3*t^2  ans3: 0  ans4: 3*sin(theta)^3,906319566,0.75,Q. 3
144,"ans1: (2*t)/(3*t^2-2*t-6)  ans2: [t=3,t=-2,t=0]  ans_test: false  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(2/5)  ans9: y=-2*x/5+4  ans5: oo(0,4)  ans8: 2/5  ans10: y=2*x/5+9  ans6: oo(0,9)","ans1: (2*t)/(3*t^2-2*t-6)  ans2: [t = 3,t = -2,t = 0]  ans_test: false  ans_yn1: true  ans3: 1  ans4: oo(0,0)  ans7: -(2/5)  ans9: y = 4-(2*x)/5  ans5: oo(0,4)  ans8: 2/5  ans10: y = (2*x)/5+9  ans6: oo(0,9)",1650160346,0.86,Q. 5
144,"ans1: (2*t)/(3*t^2-4)  ans2: [t=2,t=-2,t=0]  ans_test: false  ans_yn1: true ; ans3: 0  ans4: oo(0,0)  ans7: -1/2  ans9: y=-x/2+4  ans5: oo(0,4)  ans8: 1/2  ans10: y=x/2+4  ans6: oo(0,4)","ans1: (2*t)/(3*t^2-4)  ans2: [t = -2,t = 2,t = 0]  ans_test: true  ans_yn1: true  ans3: 0  ans4: oo(0,0)  ans7: -(1/2)  ans9: y = 4-x/2  ans5: oo(0,4)  ans8: 1/2  ans10: y = x/2+4  ans6: oo(0,4)",174619232,0.71,Q. 6
145,"ans1: x^2+y^2=4  ans2: ""Point""  ans3: ""Circle""  ansa: 2","ans1: y^2+x^2 = 4  ans2: ""Point""  ans3: ""Circle""  ansa: 2  ansb: 0",739182921,0.8,Q. 1
145,"ans1: y= -4*x^2-5*x  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(0,0)  ansa: 0.5  ansb: -1  ansc: 0","ans1: y = -(4*x^2)-5*x+2  ans2: ""Point""  ans3: ""Parabola""  ans4: cc(-4,4)  ansa: -4  ansb: -5  ansc: 2",1223276529,0.4,Q. 2
145,ans1: -(t/3)  ans2: 3*t^2  ans3: 6*cos(theta)^4  ans4: 0,ans1: t/3  ans2: 3*t^2  ans3: 6*cos(theta)^4  ans4: 0,1550133700,0.75,Q. 3
